gay	visible	5	false
gay	opponents	9	true
gay	child	7	true
gay	intended	8	true
gay	chief	9	true
gay	despite	13	true
gay	continue	8	true
gay	guilty	6	false
gay	program	7	true
gay	struggle	5	false
gay	general	10	true
gay	trying	10	true
gay	transgendered	6	false
gay	some	36	true
gay	just	14	true
gay	arguing	9	true
gay	soon	11	true
gay	film	22	true
gay	five	13	true
gay	campaign	19	true
gay	becoming	8	true
gay	neighborhood	7	true
gay	suicides	5	false
gay	convicted	5	false
gay	office	6	false
gay	fighting	6	false
gay	flag	7	true
gay	argument	5	false
gay	response	10	true
gay	better	5	false
gay	became	24	true
gay	times	14	true
gay	business	8	true
gay	back	6	false
gay	showing	6	false
gay	hoping	8	true
gay	bans	26	true
gay	stay	5	false
gay	progress	8	true
gay	bars	17	true
gay	step	13	true
gay	across	14	true
gay	visitors	5	false
gay	stop	6	false
gay	television	12	true
gay	trial	5	false
gay	remain	5	false
gay	such	8	true
gay	featured	6	false
gay	sued	9	true
gay	supporting	7	true
gay	effectively	6	false
gay	effect	11	true
gay	extend	5	false
gay	partner	8	true
gay	sites	5	false
gay	attacks	6	false
gay	form	5	false
gay	four	9	true
gay	student	8	true
gay	adopt	9	true
gay	oppose	6	false
gay	decision	37	true
gay	up	39	true
gay	protesting	5	false
gay	wo	5	false
gay	troops	5	false
gay	earlier	5	false
gay	video	11	true
gay	international	10	true
gay	best	6	false
gay	massacre	12	true
gay	reaction	5	false
gay	oldest	5	false
gay	culture	12	true
gay	supporters	16	true
gay	article	13	true
gay	number	21	true
gay	urged	11	true
gay	couples	186	true
gay	saying	28	true
gay	popular	8	true
gay	individuals	8	true
gay	marrying	7	true
gay	freedom	8	true
gay	offer	6	false
gay	party	18	true
gay	historic	7	true
gay	brought	5	false
gay	athlete	6	false
gay	once	8	true
gay	blocked	8	true
gay	only	18	true
gay	bisexual	251	true
gay	players	6	false
gay	recognizing	9	true
gay	residents	16	true
gay	bill	26	true
gay	adult	10	true
gay	month	22	true
gay	open	6	false
gay	money	6	false
gay	among	41	true
gay	keep	6	false
gay	promoting	7	true
gay	celebrating	6	false
gay	celebration	10	true
gay	overturn	7	true
gay	homosexuals	5	false
gay	sexual	18	true
gay	ending	6	false
gay	allowing	15	true
gay	challenge	13	true
