queer	like	8	true
queer	everyone	5	false
queer	homosexual	4	false
queer	straight	5	false
queer	stars	3	false
queer	calls	3	false
queer	first	3	false
queer	members	3	false
queer	group	3	false
queer	many	4	false
queer	lesbian	5	false
queer	include	3	false
queer	reality	7	true
queer	series	7	true
queer	more	4	false
queer	former	4	false
queer	night	3	false
queer	lives	3	false
queer	shows	5	false
queer	gay	26	true
queer	men	3	false
queer	new	5	false
queer	lesbians	3	false
queer	one	3	false
queer	out	6	false
queer	put	3	false
queer	sex	3	false
queer	work	3	false
queer	show	5	false
queer	characters	4	false
queer	inhabited	4	false
queer	film	5	false
queer	five	3	false
queer	television	3	false
queer	veterans	4	false
queer	gays	4	false
queer	knit	3	false
queer	other	3	false
queer	cast	3	false
queer	identity	3	false
queer	last	3	false
queer	tightly	3	false
queer	life	3	false
